,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,GENDER,VEHICLE_YEAR(before 2015),VEHICLE_TYPE(sports car)
316,2,0,0.6168247780300146,1.0,1.0,9.0,0,0,0,0.0,0,0,0
317,3,3,0.3224660183950982,1.0,1.0,11.697003206900366,2,0,1,0.0,1,0,0
318,3,3,0.344957864738121,1.0,0.0,15.0,7,0,0,0.0,1,1,0
319,0,0,0.7154034227572682,1.0,1.0,10.0,0,0,0,0.0,1,0,0
320,1,1,0.4082920061533436,1.0,1.0,10.0,1,0,1,1.0,1,1,0
321,0,0,0.2708440121659797,0.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
322,1,1,0.606735714725739,1.0,0.0,12.0,1,0,2,0.0,0,1,0
323,3,3,0.5824680179178995,1.0,0.0,14.0,1,1,3,0.0,0,1,0
324,3,0,0.6062206447979116,1.0,1.0,11.697003206900366,0,0,0,0.0,1,1,0
325,1,0,0.5158128096027941,1.0,0.0,12.0,0,0,0,1.0,1,1,0
326,1,1,0.755633866133054,0.0,0.0,16.0,0,0,0,1.0,0,1,0
327,0,0,0.2912086260521752,0.0,0.0,11.0,0,0,0,1.0,1,1,0
328,1,1,0.6161117243839742,1.0,0.0,13.0,0,0,0,0.0,0,0,0
329,2,1,0.4712361399215783,1.0,0.0,12.0,0,0,0,0.0,0,1,0
330,3,3,0.6782370223364715,1.0,1.0,11.697003206900366,2,0,7,0.0,0,0,0
331,2,2,0.5153486460517401,1.0,1.0,10.0,1,0,2,0.0,1,1,0
332,3,1,0.507690848953627,1.0,1.0,7.0,3,1,4,0.0,1,0,0
333,2,1,0.509910296776192,0.0,0.0,13.0,0,0,1,0.0,0,1,0
334,2,0,0.5038597346352107,0.0,1.0,11.0,0,0,0,1.0,0,1,0
335,2,2,0.577135941672739,0.0,1.0,7.0,4,0,3,0.0,1,1,0
336,1,0,0.6477554969922709,1.0,1.0,11.697003206900366,0,0,0,0.0,1,1,0
337,3,0,0.5158128096027941,0.0,0.0,11.0,0,0,0,1.0,1,1,0
338,2,2,0.5778131836961647,1.0,0.0,12.0,3,2,4,0.0,1,1,0
339,2,2,0.4953502835315234,1.0,0.0,9.0,4,1,2,0.0,1,1,0
340,0,0,0.4526765592626403,0.0,1.0,12.0,0,0,0,1.0,1,1,0
341,0,0,0.6164262036016749,1.0,1.0,11.0,0,0,0,1.0,1,1,0
342,1,1,0.3457261884790099,1.0,0.0,13.0,2,0,1,0.0,1,0,0
343,1,0,0.5841273528155413,0.0,0.0,14.0,0,0,0,1.0,0,1,0
344,2,2,0.6117018176344066,0.0,1.0,9.0,5,0,1,0.0,0,1,0
345,3,3,0.5458900735115071,1.0,0.0,15.0,1,0,0,1.0,0,0,0
346,1,1,0.1436568483193364,0.0,0.0,17.0,1,0,1,0.0,1,1,0
347,1,1,0.3262403387046744,1.0,0.0,13.0,2,0,0,1.0,0,1,0
348,1,0,0.2806543806481637,0.0,0.0,14.0,0,0,0,1.0,1,1,0
349,2,2,0.5158128096027941,1.0,1.0,9.0,1,1,1,0.0,0,0,0
350,3,0,0.7306774626064182,1.0,1.0,13.0,0,0,0,0.0,0,0,0
351,0,0,0.5783712166428834,1.0,0.0,13.0,0,0,0,1.0,1,1,0
352,2,2,0.5158128096027941,1.0,1.0,7.0,2,0,4,0.0,1,0,0
353,2,1,0.4816627514207715,1.0,0.0,10.0,2,0,1,0.0,1,1,0
354,2,1,0.2516227091679711,0.0,1.0,12.0,2,1,1,0.0,1,1,1
355,2,2,0.5872893810932033,1.0,1.0,12.0,1,0,1,0.0,0,0,0
356,1,1,0.5573996021834157,1.0,0.0,6.0,1,0,0,0.0,0,1,0
357,0,0,0.4289832028689519,0.0,1.0,12.0,0,0,0,1.0,0,1,0
358,3,3,0.6403236933748687,1.0,1.0,9.0,5,0,4,0.0,0,0,0
359,3,3,0.4972878528954948,1.0,0.0,11.697003206900366,2,0,4,0.0,1,1,0
360,1,1,0.4466473449579012,1.0,0.0,10.0,5,0,1,0.0,1,1,0
361,1,1,0.2710642145687786,1.0,0.0,14.0,0,0,4,0.0,1,0,0
362,1,1,0.5655780916935856,1.0,1.0,12.0,0,0,0,0.0,0,1,1
363,1,1,0.381262306885702,1.0,1.0,9.0,3,0,2,0.0,1,0,0
364,1,0,0.6391281575503801,1.0,0.0,10.0,0,0,0,0.0,1,0,0
365,3,0,0.5158128096027941,1.0,1.0,13.0,0,0,0,0.0,0,1,0
366,2,2,0.6862027857536264,1.0,0.0,14.0,0,0,3,0.0,0,1,0
367,1,1,0.4259830675931939,0.0,0.0,14.0,0,0,1,0.0,1,1,0
368,0,0,0.5158128096027941,0.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
369,3,1,0.5838061362917646,1.0,1.0,11.0,0,0,0,0.0,0,0,0
370,3,3,0.5873165927562172,1.0,0.0,11.0,3,1,7,0.0,1,0,0
371,0,0,0.566843891896652,1.0,0.0,16.0,0,0,0,1.0,0,1,0
372,1,1,0.6237655956418446,0.0,0.0,12.0,0,0,1,0.0,1,0,0
373,2,2,0.8336684211611398,1.0,1.0,13.0,2,0,0,0.0,0,0,0
374,1,0,0.4842558344936022,0.0,1.0,13.0,0,0,0,1.0,1,1,0
375,1,1,0.6618055009919552,1.0,0.0,14.0,1,0,0,0.0,1,1,0
376,0,0,0.3598177475144207,0.0,1.0,11.697003206900366,0,0,0,1.0,0,1,0
377,2,0,0.5905674346205279,1.0,1.0,11.0,0,0,0,0.0,0,1,0
378,1,1,0.4378786301039939,1.0,0.0,11.0,3,0,0,0.0,1,0,0
379,0,0,0.4010182348532662,1.0,0.0,11.0,0,0,0,0.0,0,0,0
380,0,0,0.5158128096027941,1.0,0.0,13.0,0,0,0,1.0,0,1,0
381,2,0,0.5360001927513722,1.0,1.0,12.0,0,0,0,0.0,0,1,0
382,2,2,0.8748299910505895,1.0,0.0,15.0,0,0,1,0.0,0,0,0
383,2,2,0.6068501228266245,1.0,1.0,12.0,0,0,1,0.0,0,0,0
384,1,0,0.2076497221944782,0.0,1.0,11.0,0,0,0,1.0,0,1,0
385,3,3,0.6019296536623298,1.0,1.0,6.0,6,1,1,0.0,0,0,0
386,2,0,0.5158128096027941,1.0,1.0,10.0,0,0,0,0.0,1,1,0
387,2,0,0.6600195827192816,1.0,0.0,12.0,0,0,0,0.0,0,0,0
388,1,1,0.5739100548968327,1.0,1.0,11.0,1,0,4,0.0,1,1,0
389,1,0,0.4611558624028447,1.0,0.0,12.0,0,0,0,1.0,1,0,0
390,2,0,0.5411543588314012,1.0,1.0,9.0,0,0,0,0.0,0,0,0
391,1,1,0.7486839299000425,0.0,0.0,11.697003206900366,0,0,0,0.0,0,0,0
392,2,2,0.5158128096027941,0.0,1.0,11.0,2,0,3,0.0,1,1,0
393,3,3,0.7896637075334306,1.0,1.0,7.0,8,0,5,0.0,1,1,0
394,3,1,0.6261539579803245,1.0,1.0,8.0,0,0,0,0.0,0,1,0
395,1,1,0.4826533172678877,1.0,1.0,11.0,1,0,2,0.0,1,0,0
396,1,1,0.6277262155079715,0.0,1.0,10.0,0,0,4,0.0,1,1,0
397,2,1,0.4351936688486559,0.0,0.0,13.0,2,0,2,1.0,0,1,0
398,1,1,0.4676859181203905,0.0,0.0,17.0,2,0,1,0.0,0,0,0
399,1,1,0.4064304948022721,1.0,0.0,15.0,2,0,1,0.0,0,0,0
400,1,1,0.4287285121728106,1.0,0.0,14.0,2,0,0,0.0,1,1,0
401,1,1,0.4180972967647553,0.0,0.0,11.697003206900366,0,0,0,0.0,1,0,1
402,1,1,0.5158128096027941,0.0,0.0,11.0,3,0,1,0.0,0,1,0
403,3,0,0.7403410730107258,1.0,1.0,9.0,0,0,0,1.0,1,1,0
404,2,2,0.7297169089422261,1.0,0.0,15.0,0,0,1,0.0,0,1,1
405,0,0,0.4040051987550686,0.0,0.0,9.0,0,0,0,0.0,0,1,0
406,2,1,0.530349303316289,1.0,1.0,10.0,1,1,3,0.0,1,1,0
407,2,2,0.597964121410427,1.0,0.0,12.0,1,0,2,0.0,0,1,0
408,1,1,0.3481526200753498,0.0,1.0,12.0,1,0,1,0.0,1,0,0
409,2,2,0.5953854959206422,1.0,1.0,11.697003206900366,1,0,0,0.0,0,1,0
410,1,1,0.5158128096027941,1.0,0.0,11.697003206900366,4,1,1,1.0,1,1,0
411,3,1,0.6013122510598804,1.0,1.0,8.0,2,0,0,0.0,0,1,0
412,3,0,0.5664369365922711,0.0,1.0,10.0,0,0,0,1.0,0,1,0
413,3,3,0.5158128096027941,1.0,1.0,9.0,4,1,6,0.0,1,1,0
414,1,1,0.4328792985209903,1.0,0.0,14.0,0,2,0,0.0,1,1,0
415,1,1,0.4149902226943815,0.0,0.0,11.697003206900366,3,0,1,1.0,0,0,0
416,1,1,0.5765924303012139,0.0,0.0,16.0,2,0,0,1.0,1,1,0
417,3,3,0.7265435592483527,1.0,0.0,16.0,1,1,0,0.0,0,1,0
418,3,3,0.3479315814537255,0.0,1.0,12.0,5,1,5,0.0,1,1,0
419,0,0,0.431177855086253,1.0,0.0,16.0,0,0,0,0.0,1,0,0
420,2,0,0.5549228533835855,0.0,1.0,12.0,0,0,0,0.0,0,1,0
421,2,2,0.5496378489364446,1.0,1.0,12.0,3,0,0,0.0,0,0,1
422,0,0,0.3264636475532248,0.0,0.0,14.0,0,0,0,1.0,0,1,0
423,1,1,0.5289956747622162,0.0,1.0,9.0,2,0,1,1.0,0,1,0
424,0,0,0.5125630718902512,1.0,0.0,12.0,0,0,0,1.0,0,1,0
425,1,1,0.4233770903561658,0.0,1.0,10.0,0,0,0,0.0,0,1,0
426,1,1,0.3943709791327737,0.0,0.0,13.0,3,0,0,0.0,1,1,0
427,3,0,0.4917990064486278,0.0,0.0,14.0,0,0,0,1.0,1,1,0
428,3,2,0.6049973930028122,1.0,1.0,13.0,2,1,0,0.0,0,0,0
429,2,2,0.7080741498657761,1.0,1.0,10.0,1,0,4,0.0,1,0,0
430,2,2,0.5158128096027941,1.0,1.0,12.0,1,0,2,0.0,0,1,0
431,1,0,0.5608602241643745,0.0,1.0,15.0,0,0,0,1.0,1,1,0
432,2,2,0.7582763049169894,1.0,1.0,9.0,1,1,1,0.0,0,0,0
433,3,0,0.6399732727427584,1.0,1.0,11.697003206900366,0,0,0,1.0,1,1,0
434,2,0,0.3513704740787498,1.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
435,2,2,0.6970379976874882,1.0,1.0,15.0,4,0,4,0.0,1,0,0
436,2,1,0.6441497497980374,1.0,0.0,12.0,0,0,2,0.0,1,1,0
437,2,2,0.5082183942474046,0.0,1.0,9.0,4,1,1,0.0,0,1,0
438,1,1,0.5008837971973815,1.0,1.0,11.697003206900366,5,0,2,0.0,1,0,0
439,1,1,0.696136173927799,1.0,0.0,13.0,3,0,1,0.0,1,0,0
440,2,1,0.4715767933840966,1.0,1.0,12.0,0,1,0,0.0,0,1,0
441,2,1,0.4623747202774952,0.0,1.0,14.0,2,1,0,0.0,1,0,0
442,2,1,0.5096553789344698,0.0,1.0,9.0,1,0,3,0.0,1,0,0
443,2,2,0.4178900827649721,0.0,1.0,10.0,4,0,3,0.0,1,1,0
444,2,0,0.6901480984334583,1.0,1.0,7.0,0,0,0,0.0,0,1,0
445,2,1,0.5158128096027941,1.0,1.0,15.0,0,0,0,0.0,0,1,0
446,1,1,0.5619369424716061,0.0,0.0,12.0,3,0,0,0.0,1,0,0
447,3,2,0.6426937467690333,1.0,0.0,10.0,1,0,3,0.0,0,1,0
448,3,3,0.6045001028396074,1.0,1.0,13.0,3,1,3,0.0,0,1,1
449,1,1,0.4347996406673757,1.0,1.0,11.0,2,0,0,0.0,0,1,0
450,2,2,0.5598309463350708,1.0,1.0,7.0,1,0,0,0.0,0,0,0
451,2,1,0.4439520209197586,1.0,0.0,9.0,3,1,1,0.0,1,1,0
452,0,0,0.4163929572947172,1.0,0.0,11.0,0,0,0,1.0,1,1,0
453,3,3,0.5294607648450482,1.0,1.0,10.0,13,0,1,0.0,1,1,0
454,0,0,0.4186940795440341,0.0,0.0,8.0,0,0,0,1.0,1,1,0
455,3,3,0.7018912453366748,1.0,1.0,8.0,3,1,7,0.0,1,1,0
456,1,1,0.6847622988569981,0.0,1.0,14.0,1,0,2,0.0,0,0,0
457,1,1,0.5200147589908034,0.0,0.0,15.0,2,0,1,0.0,0,1,0
458,2,2,0.5200856350041609,1.0,1.0,11.697003206900366,1,0,2,1.0,1,1,0
459,3,2,0.5756575676623218,1.0,1.0,12.0,4,0,1,0.0,0,1,0
460,1,1,0.5527408665056415,0.0,0.0,16.0,0,0,3,1.0,0,1,0
461,1,0,0.4503293443741408,1.0,1.0,13.0,0,0,0,0.0,1,0,0
462,3,3,0.6061159887314591,1.0,1.0,11.697003206900366,2,1,2,0.0,0,1,0
463,1,0,0.5641567210231543,1.0,0.0,13.0,0,0,0,0.0,1,1,0
464,1,1,0.5080083451806122,0.0,1.0,11.697003206900366,1,0,2,0.0,0,1,0
465,0,0,0.3707923839557827,0.0,1.0,13.0,0,0,0,1.0,1,1,0
466,2,2,0.5990163189686176,0.0,0.0,12.0,2,0,4,0.0,1,1,0
467,3,3,0.6420966704689359,1.0,1.0,12.0,5,1,2,0.0,1,0,0
468,2,0,0.5628390017690811,1.0,1.0,10.0,0,0,0,0.0,0,1,0
469,2,0,0.3864070820443329,0.0,0.0,16.0,0,0,0,1.0,0,1,0
470,1,0,0.336185325210513,0.0,1.0,9.0,0,0,0,1.0,0,1,0
471,2,2,0.7367504567066312,1.0,0.0,15.0,3,0,3,0.0,1,1,0
472,1,1,0.337655738134704,0.0,0.0,11.697003206900366,2,0,0,0.0,1,1,0
473,0,0,0.3260615480435063,0.0,0.0,10.0,0,0,0,1.0,1,1,0
474,1,0,0.397676854501618,0.0,0.0,12.0,0,0,0,1.0,1,1,0
475,3,1,0.5639397587703121,1.0,0.0,13.0,2,1,1,0.0,1,1,0
476,1,1,0.4183694551552955,1.0,1.0,11.0,1,0,1,0.0,0,1,0
477,0,0,0.6404242968082149,1.0,1.0,5.0,0,0,0,1.0,0,1,0
478,1,0,0.4393528235041638,0.0,1.0,8.0,0,0,0,1.0,1,0,0
479,2,2,0.5158128096027941,1.0,0.0,12.0,3,0,0,0.0,0,1,0
480,1,1,0.5943032701755666,1.0,1.0,8.0,0,0,1,0.0,0,1,0
481,1,1,0.5343435230995932,0.0,0.0,14.0,0,0,0,1.0,0,1,0
482,1,0,0.6655749122210538,1.0,0.0,12.0,0,0,0,0.0,0,0,0
483,1,1,0.6299704413933573,1.0,1.0,11.0,1,1,2,0.0,1,0,0
484,3,3,0.5158128096027941,1.0,1.0,9.0,5,0,4,0.0,1,1,0
485,0,0,0.373351589323795,1.0,0.0,12.0,0,0,0,1.0,0,1,0
486,1,1,0.5171035570230498,1.0,1.0,14.0,2,1,3,0.0,1,1,0
487,2,1,0.642882122148452,1.0,0.0,14.0,0,0,1,0.0,0,1,0
488,2,2,0.5158128096027941,1.0,1.0,8.0,7,1,3,0.0,1,0,0
489,0,0,0.5973913732761367,0.0,0.0,16.0,0,0,0,1.0,0,1,0
490,3,0,0.6807929771269291,1.0,1.0,9.0,0,0,0,0.0,1,0,0
491,0,0,0.5336007026250289,0.0,0.0,14.0,0,0,0,1.0,0,1,0
492,0,0,0.4151650937990213,1.0,0.0,13.0,0,0,0,0.0,0,1,0
493,3,3,0.4063253015050549,1.0,0.0,16.0,6,1,1,0.0,1,1,0
494,3,3,0.6553212691451817,1.0,1.0,10.0,5,0,2,0.0,0,1,0
495,2,0,0.4968286502980371,1.0,1.0,11.697003206900366,0,0,0,1.0,0,1,0
496,0,0,0.4859557534361004,1.0,0.0,13.0,0,0,0,1.0,0,1,0
497,0,0,0.5158128096027941,1.0,0.0,14.0,0,0,0,1.0,1,1,0
498,1,0,0.6523115255341311,0.0,0.0,14.0,0,0,0,1.0,1,0,0
499,3,2,0.8326489563639781,0.0,1.0,10.0,1,2,2,0.0,1,1,1
500,0,0,0.3054650662533321,1.0,0.0,13.0,0,0,0,1.0,1,1,0
501,1,1,0.4022045365697117,0.0,1.0,11.697003206900366,1,0,0,0.0,0,1,0
502,1,1,0.4377852852275526,1.0,0.0,15.0,1,0,1,0.0,1,1,0
503,0,0,0.5153334590011482,0.0,0.0,12.0,0,0,0,1.0,1,1,0
504,2,2,0.6941612293684088,1.0,0.0,13.0,1,0,0,0.0,0,0,0
505,1,1,0.5002226512120536,0.0,1.0,9.0,3,0,0,1.0,1,1,0
506,1,1,0.3908216889202105,1.0,0.0,10.0,1,0,0,0.0,0,1,0
507,1,1,0.4743758463221647,1.0,0.0,15.0,2,0,0,0.0,0,1,0
508,0,0,0.4306990683368308,1.0,1.0,13.0,0,0,0,1.0,1,1,0
509,1,1,0.5581335428975873,1.0,1.0,9.0,4,1,1,1.0,1,1,0
510,0,0,0.4723364781950884,1.0,1.0,15.0,0,0,0,1.0,1,0,0
511,1,1,0.5178262960914578,1.0,0.0,10.0,2,0,0,0.0,0,0,0
512,1,1,0.2410288502358532,1.0,0.0,11.0,2,0,1,0.0,1,1,0
513,2,2,0.1658168281115772,0.0,0.0,9.0,7,0,3,0.0,1,1,0
514,1,0,0.4436898161806707,0.0,0.0,14.0,0,0,0,1.0,0,1,0
515,2,2,0.6202129247986814,1.0,1.0,9.0,1,0,2,0.0,0,0,1
516,2,0,0.6412526439911048,1.0,0.0,10.0,0,0,0,0.0,0,1,0
517,0,0,0.2742553244192166,0.0,0.0,16.0,0,0,0,1.0,1,1,0
518,2,2,0.5158128096027941,1.0,0.0,14.0,0,1,0,0.0,0,1,0
519,0,0,0.3994260117649263,1.0,0.0,9.0,0,0,0,0.0,1,1,0
520,2,2,0.432834683124666,1.0,1.0,13.0,1,0,0,0.0,0,0,0
521,1,1,0.3583071816607221,1.0,1.0,12.0,0,0,1,0.0,0,1,0
522,1,1,0.5158128096027941,1.0,1.0,8.0,1,0,2,0.0,0,1,0
523,3,2,0.7534863598137707,0.0,1.0,10.0,1,0,2,0.0,0,1,0
524,2,2,0.492497095519908,1.0,1.0,12.0,7,1,2,0.0,1,1,0
525,2,2,0.5158128096027941,1.0,1.0,12.0,0,1,1,0.0,0,0,0
526,1,1,0.5892665943313239,1.0,0.0,16.0,0,0,2,0.0,1,1,0
527,1,0,0.5158128096027941,0.0,0.0,15.0,0,0,0,1.0,1,1,0
528,0,0,0.335178252213134,0.0,0.0,12.0,0,0,0,1.0,1,1,0
529,2,2,0.6386684047122491,1.0,1.0,8.0,6,0,3,0.0,1,1,0
530,1,0,0.6423132057980685,0.0,0.0,14.0,0,0,0,1.0,0,1,0
531,1,1,0.7259387452028894,1.0,0.0,14.0,1,1,0,0.0,0,1,0
532,1,1,0.5250861267141177,1.0,1.0,14.0,1,0,0,0.0,0,1,0
533,3,0,0.4153303916861797,0.0,1.0,10.0,0,0,0,1.0,1,0,0
534,2,2,0.6711715088389153,1.0,1.0,11.697003206900366,2,2,2,0.0,1,1,0
535,0,0,0.4192746833461698,1.0,0.0,15.0,0,0,0,1.0,0,1,0
536,3,3,0.4543385633149859,1.0,1.0,12.0,5,0,6,0.0,1,0,0
537,2,2,0.4377567029047853,1.0,1.0,6.0,3,1,8,0.0,1,0,0
538,0,0,0.5158128096027941,1.0,1.0,12.0,0,0,0,0.0,1,0,0
539,3,3,0.5295651241224668,1.0,1.0,12.0,3,1,4,0.0,1,1,0
540,2,2,0.5264143768112814,1.0,1.0,12.0,2,1,3,0.0,1,1,0
541,1,1,0.3703704548445514,1.0,1.0,9.0,1,0,0,0.0,0,1,0
542,2,2,0.4930343474504576,0.0,1.0,10.0,3,0,4,0.0,1,0,0
543,0,0,0.3633869168282996,0.0,0.0,13.0,0,0,0,1.0,0,1,0
544,2,2,0.5770224047697959,1.0,0.0,17.0,1,0,0,0.0,1,0,0
545,1,1,0.4184594364748849,0.0,0.0,12.0,0,0,0,0.0,0,1,0
546,1,1,0.5612213429105586,1.0,0.0,12.0,2,0,1,1.0,0,1,0
547,0,0,0.3329839492906544,0.0,0.0,15.0,0,0,0,1.0,1,1,0
548,2,2,0.6032046949686207,1.0,1.0,8.0,1,0,1,0.0,1,1,0
549,0,0,0.5649717966582063,1.0,0.0,14.0,0,0,0,0.0,0,0,0
550,2,1,0.4399253543767155,1.0,1.0,10.0,2,0,3,0.0,1,1,0
551,2,1,0.5158128096027941,1.0,1.0,12.0,3,0,1,0.0,0,0,0
552,2,2,0.3961106587270909,1.0,1.0,14.0,0,1,0,0.0,0,1,0
553,1,0,0.5364485918496174,1.0,1.0,10.0,0,0,0,0.0,1,0,0
554,2,2,0.4283474492507223,0.0,0.0,14.0,2,0,0,0.0,0,1,0
555,2,2,0.5158128096027941,1.0,1.0,12.0,3,1,5,0.0,1,1,0
556,1,1,0.3502986756122059,0.0,0.0,13.0,0,1,1,1.0,1,1,0
557,0,0,0.5508169075157366,0.0,0.0,11.0,0,0,0,1.0,1,1,0
558,2,1,0.6161564595102141,1.0,1.0,8.0,1,0,0,0.0,0,0,1
559,0,0,0.7225984079757813,1.0,0.0,11.0,0,0,0,1.0,1,1,0
560,1,0,0.3661697993399885,1.0,0.0,14.0,0,0,0,1.0,1,1,0
561,1,1,0.5822851794425411,1.0,0.0,12.0,0,0,4,0.0,1,1,0
562,3,0,0.6137584322972865,0.0,1.0,11.0,0,0,0,0.0,1,0,0
563,1,1,0.4595574011249364,1.0,1.0,11.697003206900366,3,1,3,0.0,1,1,0
564,1,1,0.6023013846225884,1.0,1.0,11.0,2,0,0,1.0,1,1,0
565,3,3,0.6741638934694225,1.0,1.0,13.0,3,0,5,0.0,0,0,0
566,2,2,0.5158128096027941,0.0,1.0,8.0,1,2,1,0.0,0,0,0
567,2,2,0.5359217109364904,1.0,1.0,9.0,3,0,1,0.0,0,1,1
568,1,1,0.5689390308399636,1.0,1.0,9.0,0,0,1,0.0,0,0,0
569,2,0,0.7666604791991664,1.0,0.0,11.0,0,0,0,1.0,0,1,0
570,2,2,0.8147964340698576,1.0,1.0,8.0,3,0,1,0.0,0,0,0
571,0,0,0.5158128096027941,1.0,0.0,13.0,0,0,0,0.0,0,1,0
572,0,0,0.2397431027218714,0.0,0.0,19.0,0,0,0,1.0,0,1,0
573,2,1,0.6619768318362518,1.0,1.0,8.0,0,0,1,0.0,1,0,0
574,2,0,0.7044732697996905,1.0,0.0,8.0,0,0,0,0.0,0,0,0
575,2,1,0.4252740519253045,0.0,0.0,12.0,2,0,0,1.0,1,1,0
576,1,1,0.4878230368490386,1.0,1.0,11.697003206900366,4,2,0,0.0,0,1,0
577,1,1,0.2880436023985726,0.0,0.0,16.0,1,0,1,0.0,0,1,0
578,2,2,0.4433163492804039,1.0,1.0,11.0,2,0,2,0.0,1,1,0
579,1,1,0.5158128096027941,0.0,1.0,11.0,2,0,0,1.0,0,1,0
580,0,0,0.4597597327563366,1.0,0.0,16.0,0,0,0,0.0,0,1,0
581,0,0,0.3893812087842038,0.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
582,3,3,0.5864390926529277,1.0,1.0,9.0,3,2,5,0.0,1,1,0
583,2,2,0.5972652576753138,1.0,1.0,13.0,4,1,2,0.0,1,1,0
584,3,1,0.6550240064494428,1.0,1.0,9.0,1,0,2,0.0,0,1,0
585,0,0,0.481095464318813,1.0,0.0,17.0,0,0,0,1.0,1,1,0
586,0,0,0.4401334295045821,1.0,0.0,15.0,0,0,0,0.0,1,0,0
587,2,2,0.5268062926565421,0.0,1.0,15.0,0,0,3,0.0,0,0,0
588,2,2,0.5159345016123729,1.0,0.0,13.0,0,0,2,0.0,1,0,0
589,3,0,0.3727413985220319,1.0,1.0,6.0,0,0,0,1.0,1,1,0
590,3,0,0.658222371703196,0.0,1.0,11.697003206900366,0,0,0,1.0,1,1,1
591,1,1,0.5263058774047339,1.0,0.0,14.0,3,0,0,0.0,1,0,0
592,0,0,0.3987767871796487,0.0,0.0,15.0,0,0,0,1.0,0,1,0
593,1,0,0.7120225483789888,1.0,0.0,15.0,0,0,0,1.0,0,1,0
594,0,0,0.5101284382203101,1.0,0.0,11.697003206900366,0,0,0,0.0,1,0,0
595,0,0,0.5158128096027941,0.0,0.0,11.0,0,0,0,1.0,1,1,0
596,0,0,0.3242128570443056,1.0,0.0,11.0,0,0,0,0.0,0,1,0
597,2,2,0.5261674021492678,1.0,0.0,12.0,1,0,3,0.0,1,1,1
598,0,0,0.2278673119725114,0.0,0.0,16.0,0,0,0,1.0,0,1,0
599,2,0,0.4296872807233908,1.0,1.0,10.0,0,0,0,0.0,1,1,0
600,2,1,0.3276112232724698,0.0,0.0,13.0,0,1,0,1.0,0,1,0
601,0,0,0.5163833193499547,1.0,1.0,6.0,0,0,0,0.0,0,1,0
602,1,1,0.6675115716369286,1.0,0.0,10.0,0,0,1,0.0,0,1,0
603,2,0,0.417725758286916,0.0,0.0,9.0,0,0,0,1.0,0,1,0
604,0,0,0.5103623811143531,1.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
605,3,3,0.7117532279720963,1.0,1.0,10.0,2,0,0,0.0,0,1,0
606,2,2,0.6018666157702437,1.0,1.0,9.0,1,0,3,0.0,1,1,0
607,1,1,0.4092884350839005,1.0,0.0,13.0,1,0,0,0.0,0,1,0
608,3,1,0.7184007432140638,1.0,1.0,8.0,2,0,1,0.0,1,0,0
609,0,0,0.2877500132860095,0.0,0.0,10.0,0,0,0,0.0,0,1,0
610,1,0,0.5158128096027941,1.0,1.0,11.697003206900366,0,0,0,1.0,1,1,0
611,1,1,0.3759100588244699,0.0,1.0,8.0,0,1,2,0.0,1,0,0
612,1,1,0.3968410195135481,0.0,0.0,13.0,0,1,0,1.0,1,1,0
613,0,0,0.3437975144778142,0.0,0.0,11.697003206900366,0,0,0,0.0,0,1,0
614,1,0,0.4761858212677493,1.0,0.0,12.0,0,0,0,0.0,0,1,1
615,0,0,0.4491576896423744,1.0,0.0,15.0,0,0,0,0.0,0,1,1
616,1,1,0.4637010602419435,1.0,0.0,16.0,0,0,0,0.0,0,0,0
617,0,0,0.6672969565631758,0.0,1.0,9.0,0,0,0,0.0,0,0,0
618,0,0,0.2284575219722873,1.0,0.0,14.0,0,0,0,0.0,0,1,0
619,1,0,0.4548222032963962,0.0,0.0,9.0,0,0,0,1.0,0,1,0
620,0,0,0.2716129810741211,0.0,0.0,14.0,0,0,0,1.0,1,1,0
621,2,2,0.5723973007903935,1.0,1.0,10.0,3,0,1,0.0,1,1,0
622,2,2,0.4584332708673702,1.0,0.0,13.0,1,0,2,0.0,1,1,0
623,1,0,0.4611083027459475,1.0,1.0,9.0,0,0,0,0.0,0,0,0
624,1,0,0.5158128096027941,1.0,0.0,9.0,0,0,0,1.0,1,1,0
625,2,1,0.5835233024083778,1.0,0.0,11.0,0,1,0,1.0,1,1,0
626,2,2,0.3236713091433241,0.0,0.0,14.0,2,1,1,0.0,0,1,0
627,2,0,0.502503312527169,1.0,0.0,7.0,0,0,0,0.0,1,0,0
628,2,2,0.5158128096027941,1.0,1.0,9.0,2,1,1,0.0,0,1,0
629,2,1,0.5366328650238356,1.0,1.0,9.0,0,0,3,0.0,0,1,0
630,2,2,0.5158128096027941,1.0,1.0,8.0,0,0,2,0.0,0,1,0
631,1,1,0.7417184644820252,1.0,1.0,11.0,0,0,0,0.0,0,0,0
632,2,2,0.4102782601859696,1.0,0.0,11.697003206900366,0,0,2,0.0,0,1,1
633,3,3,0.6129604938167941,1.0,0.0,16.0,3,0,1,0.0,1,0,0
634,3,0,0.6785547828102435,1.0,0.0,13.0,0,0,0,0.0,0,0,0
